구분,평균,평년
2015-05-18,"161,000","308,978"
2015-05-19,"161,000","308,917"
2015-05-20,"161,000","308,672"
2015-05-21,"161,000","308,556"
2015-05-22,"161,000","308,689"
2015-05-26,"161,000","308,733"
2015-05-27,"161,000","308,667"
2015-05-28,"161,000","308,667"
2015-05-29,"161,000","308,667"
2015-06-01,"161,000","308,667"
2015-06-02,"159,000","308,667"
2015-06-03,"159,000","308,600"
2015-06-04,"159,000","308,850"
2015-06-05,"159,000","309,250"
2015-06-08,"159,000","309,933"
2015-06-09,"159,000","310,233"
2015-06-10,"159,000","310,167"
2015-06-11,"159,000","310,200"
2015-06-12,"159,000","310,333"
2015-06-15,"159,000","310,333"
2015-06-16,"159,000","310,333"
2015-06-17,"159,000","310,333"
2015-06-18,"159,000","310,400"
2015-06-19,"159,000","310,467"
2015-06-22,"159,000","310,667"
2015-06-23,"159,000","310,667"
2015-06-24,"159,000","310,667"
2015-06-25,"159,000","310,667"
2015-06-26,"159,000","310,667"
2015-06-29,"159,000","310,533"
2015-06-30,"159,000","310,400"
2015-07-01,"159,000","310,267"
2015-07-02,"159,000","310,167"
2015-07-03,"159,000","310,167"
2015-07-06,"159,000","310,000"
2015-07-07,"159,000","310,000"
2015-07-08,"159,000","310,067"
2015-07-09,"159,000","310,400"
2015-07-10,"159,000","310,800"
2015-07-13,"159,000","311,533"
2015-07-14,"159,000","311,663"
2015-07-15,"159,000","311,943"
2015-07-16,"159,000","311,933"
2015-07-17,"159,000","311,867"
2015-07-20,"159,000","312,067"
2015-07-21,"159,000","312,067"
2015-07-22,"159,000","312,067"
2015-07-23,"159,000","312,067"
2015-07-24,"159,000","312,067"
2015-07-27,"159,000","312,067"
2015-07-28,"159,000","312,067"
2015-07-29,"159,000","312,067"
2015-07-30,"159,000","312,067"
2015-07-31,"159,000","312,067"
2015-08-03,"159,000","312,067"
2015-08-04,"159,000","312,067"
2015-08-05,"159,000","312,067"
2015-08-06,"159,000","312,067"
2015-08-07,"159,000","312,067"
2015-08-10,"159,000","311,827"
2015-08-11,"159,000","311,747"
2015-08-12,"159,000","311,667"
2015-08-13,"159,000","311,667"
2015-08-17,"159,000","311,667"
2015-08-18,"159,000","311,667"
2015-08-19,"159,000","311,667"
2015-08-20,"159,000","312,067"
2015-08-21,"159,000","312,733"
2015-08-24,"159,000","315,133"
2015-08-25,"159,000","315,533"
2015-08-26,"159,000","315,667"
2015-08-27,"159,000","315,800"
2015-08-28,"159,000","316,133"
2015-08-31,"159,000","317,517"
2015-09-01,"159,000","318,083"
2015-09-02,"159,000","318,883"
2015-09-03,"163,000","320,333"
2015-09-04,"163,000","321,333"
2015-09-07,"163,000","323,667"
2015-09-08,"163,000","323,667"
2015-09-09,"163,000","323,400"
2015-09-10,"163,000","323,333"
2015-09-11,"163,000","323,333"
2015-09-14,"163,000","322,733"
2015-09-15,"163,000","321,933"
2015-09-16,"163,000","321,233"
2015-09-17,"163,000","320,567"
2015-09-18,"163,000","320,433"
2015-09-21,"163,000","320,044"
2015-09-22,"163,000","320,444"
2015-09-23,"163,000","320,844"
2015-09-24,"163,000","321,000"
2015-09-25,"163,000","321,000"
2015-09-30,"163,000","321,667"
2015-10-01,"163,000","321,667"
2015-10-02,"163,000","321,600"
2015-10-05,"163,000","320,667"
2015-10-06,"163,000","320,822"
2015-10-07,"163,000","321,044"
2015-10-08,"163,000","320,939"
2015-10-12,"163,000","321,444"
2015-10-13,"163,000","321,444"
2015-10-14,"161,000","321,022"
2015-10-15,"161,000","320,113"
2015-10-16,"161,000","319,166"
2015-10-19,"161,000","316,222"
2015-10-20,"161,000","316,667"
2015-10-21,"161,000","315,400"
2015-10-22,"161,000","312,067"
2015-10-23,"161,000","306,800"
2015-10-26,"161,000","290,300"
2015-10-27,"161,000","290,633"
2015-10-28,"161,000","289,067"
2015-10-29,"161,000","286,200"
2015-10-30,"161,000","282,650"
2015-11-02,"163,000","281,517"
2015-11-03,"163,000","283,983"
2015-11-04,"163,000","285,733"
2015-11-05,"163,000","287,083"
2015-11-06,"163,000","286,683"
2015-11-09,"163,000","282,767"
2015-11-10,"163,000","283,700"
2015-11-11,"161,000","283,933"
2015-11-12,"161,000","281,800"
2015-11-13,"161,000","280,433"
2015-11-16,"161,000","279,067"
2015-11-17,"161,000","279,667"
2015-11-18,"161,000","279,867"
2015-11-19,"161,000","279,683"
2015-11-20,"161,000","279,150"
2015-11-23,"161,000","278,933"
2015-11-24,"161,000","279,467"
2015-11-25,"161,000","280,133"
2015-11-26,"161,000","280,667"
2015-11-27,"161,000","281,000"
2015-11-30,"161,000","281,733"
2015-12-01,"161,000","282,400"
2015-12-02,"161,000","282,933"
2015-12-03,"161,000","283,600"
2015-12-07,"161,000","284,400"
2015-12-08,"161,000","284,533"
2015-12-09,"161,000","285,000"
2015-12-10,"161,000","285,333"
2015-12-11,"161,000","285,500"
2015-12-14,"161,000","286,267"
2015-12-15,"162,000","286,733"
2015-12-16,"164,000","286,867"
2015-12-17,"164,000","287,133"
2015-12-18,"164,000","287,167"
2015-12-21,"164,000","287,400"
2015-12-22,"164,000","287,533"
2015-12-23,"164,000","287,667"
2015-12-24,"164,000","287,800"
2015-12-28,"164,000","288,167"
2015-12-29,"164,000","288,167"
2015-12-30,"164,000","288,200"
2015-12-31,"164,000","288,333"
